pattern_i,pattern_j,orig_row_i,orig_row_j,bits_i,bits_j,swaps
33,62,137,181,010001001,010110101,0
33,63,137,184,010001001,010111000,0
33,64,137,185,010001001,010111001,0
33,65,137,189,010001001,010111101,0
33,66,137,200,010001001,011001000,0
33,67,137,202,010001001,011001010,0
33,68,137,204,010001001,011001100,0
33,69,137,206,010001001,011001110,0
33,70,137,208,010001001,011010000,0
33,71,137,209,010001001,011010001,0
33,72,137,212,010001001,011010100,0
33,73,137,213,010001001,011010101,0
33,74,137,216,010001001,011011000,0
33,75,137,220,010001001,011011100,0
33,76,137,224,010001001,011100000,0
33,77,137,225,010001001,011100001,0
33,78,137,226,010001001,011100010,0
33,79,137,227,010001001,011100011,0
33,80,137,229,010001001,011100101,0
33,81,137,231,010001001,011100111,0
33,82,137,232,010001001,011101000,0
33,83,137,234,010001001,011101010,0
33,84,137,240,010001001,011110000,0
33,85,137,241,010001001,011110001,0
33,86,137,245,010001001,011110101,0
33,87,137,248,010001001,011111000,0
33,88,137,266,010001001,100001010,0
33,89,137,267,010001001,100001011,0
33,90,137,268,010001001,100001100,0
33,91,137,269,010001001,100001101,0
33,92,137,270,010001001,100001110,0
33,93,137,271,010001001,100001111,0
33,94,137,274,010001001,100010010,0
33,95,137,275,010001001,100010011,0
33,96,137,276,010001001,100010100,0
33,97,137,277,010001001,100010101,0
33,98,137,278,010001001,100010110,0
33,99,137,279,010001001,100010111,0
33,100,137,282,010001001,100011010,0
33,101,137,283,010001001,100011011,0
33,102,137,284,010001001,100011100,0
33,103,137,285,010001001,100011101,0
33,104,137,286,010001001,100011110,0
33,105,137,287,010001001,100011111,0
33,106,137,290,010001001,100100010,0
33,107,137,291,010001001,100100011,0
33,108,137,293,010001001,100100101,0
33,109,137,295,010001001,100100111,0
33,110,137,298,010001001,100101010,0
33,111,137,299,010001001,100101011,0
33,112,137,301,010001001,100101101,0
33,113,137,303,010001001,100101111,0
33,114,137,306,010001001,100110010,0
33,115,137,307,010001001,100110011,0
33,116,137,309,010001001,100110101,0
33,117,137,311,010001001,100110111,0
33,118,137,314,010001001,100111010,0
33,119,137,315,010001001,100111011,0
33,120,137,317,010001001,100111101,0
33,121,137,319,010001001,100111111,0
33,122,137,330,010001001,101001010,0
33,123,137,332,010001001,101001100,0
33,124,137,334,010001001,101001110,0
33,125,137,338,010001001,101010010,0
33,126,137,339,010001001,101010011,0
33,127,137,340,010001001,101010100,0
33,128,137,341,010001001,101010101,0
33,129,137,342,010001001,101010110,0
33,130,137,343,010001001,101010111,0
33,131,137,346,010001001,101011010,0
33,132,137,348,010001001,101011100,0
33,133,137,350,010001001,101011110,0
33,134,137,354,010001001,101100010,0
33,135,137,355,010001001,101100011,0
33,136,137,357,010001001,101100101,0
33,137,137,359,010001001,101100111,0
33,138,137,362,010001001,101101010,0
33,139,137,370,010001001,101110010,0
33,140,137,371,010001001,101110011,0
33,141,137,373,010001001,101110101,0
33,142,137,375,010001001,101110111,0
33,143,137,378,010001001,101111010,0
33,144,137,394,010001001,110001010,0
33,145,137,395,010001001,110001011,0
33,146,137,396,010001001,110001100,0
33,147,137,397,010001001,110001101,0
33,148,137,398,010001001,110001110,0
33,149,137,399,010001001,110001111,0
33,150,137,404,010001001,110010100,0
33,151,137,405,010001001,110010101,0
33,152,137,412,010001001,110011100,0
33,153,137,413,010001001,110011101,0
33,154,137,418,010001001,110100010,0
33,155,137,419,010001001,110100011,0
33,156,137,421,010001001,110100101,0
33,157,137,423,010001001,110100111,0
33,158,137,426,010001001,110101010,0
33,159,137,427,010001001,110101011,0
33,160,137,429,010001001,110101101,0
33,161,137,431,010001001,110101111,0
33,162,137,437,010001001,110110101,0
33,163,137,445,010001001,110111101,0
33,164,137,458,010001001,111001010,0
33,165,137,460,010001001,111001100,0
33,166,137,462,010001001,111001110,0
33,167,137,468,010001001,111010100,0
33,168,137,469,010001001,111010101,0
33,169,137,476,010001001,111011100,0
33,170,137,482,010001001,111100010,0
33,171,137,483,010001001,111100011,0
33,172,137,485,010001001,111100101,0
33,173,137,487,010001001,111100111,0
33,174,137,490,010001001,111101010,0
33,175,137,501,010001001,111110101,0
34,35,138,139,010001010,010001011,0
34,36,138,140,010001010,010001100,0
34,37,138,141,010001010,010001101,0
34,38,138,142,010001010,010001110,0
34,39,138,143,010001010,010001111,0
34,40,138,144,010001010,010010000,0
34,41,138,145,010001010,010010001,0
34,42,138,148,010001010,010010100,0
34,43,138,149,010001010,010010101,0
34,44,138,152,010001010,010011000,0
34,45,138,153,010001010,010011001,0
34,46,138,156,010001010,010011100,0
34,47,138,157,010001010,010011101,0
34,48,138,160,010001010,010100000,0
34,49,138,161,010001010,010100001,0
34,50,138,162,010001010,010100010,0
34,51,138,163,010001010,010100011,0
34,52,138,165,010001010,010100101,0
34,53,138,167,010001010,010100111,0
34,54,138,168,010001010,010101000,0
34,55,138,169,010001010,010101001,0
34,56,138,170,010001010,010101010,0
34,57,138,171,010001010,010101011,0
34,58,138,173,010001010,010101101,0
34,59,138,175,010001010,010101111,0
34,60,138,176,010001010,010110000,0
34,61,138,177,010001010,010110001,0
34,62,138,181,010001010,010110101,0
34,63,138,184,010001010,010111000,0
34,64,138,185,010001010,010111001,0
34,65,138,189,010001010,010111101,0
34,66,138,200,010001010,011001000,0
34,67,138,202,010001010,011001010,0
34,68,138,204,010001010,011001100,0
34,69,138,206,010001010,011001110,0
34,70,138,208,010001010,011010000,0
34,71,138,209,010001010,011010001,0
34,72,138,212,010001010,011010100,0
34,73,138,213,010001010,011010101,0
34,74,138,216,010001010,011011000,0
34,75,138,220,010001010,011011100,0
34,76,138,224,010001010,011100000,0
34,77,138,225,010001010,011100001,0
34,78,138,226,010001010,011100010,0
34,79,138,227,010001010,011100011,0
34,80,138,229,010001010,011100101,0
34,81,138,231,010001010,011100111,0
34,82,138,232,010001010,011101000,0
34,83,138,234,010001010,011101010,0
34,84,138,240,010001010,011110000,0
34,85,138,241,010001010,011110001,0
34,86,138,245,010001010,011110101,0
34,87,138,248,010001010,011111000,0
34,88,138,266,010001010,100001010,0
34,89,138,267,010001010,100001011,0
34,90,138,268,010001010,100001100,0
34,91,138,269,010001010,100001101,0
34,92,138,270,010001010,100001110,0
34,93,138,271,010001010,100001111,0
34,94,138,274,010001010,100010010,0
34,95,138,275,010001010,100010011,0
34,96,138,276,010001010,100010100,0
34,97,138,277,010001010,100010101,0
34,98,138,278,010001010,100010110,0
34,99,138,279,010001010,100010111,0
34,100,138,282,010001010,100011010,0
34,101,138,283,010001010,100011011,0
34,102,138,284,010001010,100011100,0
34,103,138,285,010001010,100011101,0
34,104,138,286,010001010,100011110,0
34,105,138,287,010001010,100011111,0
34,106,138,290,010001010,100100010,0
34,107,138,291,010001010,100100011,0
34,108,138,293,010001010,100100101,0
34,109,138,295,010001010,100100111,0
34,110,138,298,010001010,100101010,0
34,111,138,299,010001010,100101011,0
34,112,138,301,010001010,100101101,0
34,113,138,303,010001010,100101111,0
34,114,138,306,010001010,100110010,0
34,115,138,307,010001010,100110011,0
34,116,138,309,010001010,100110101,0
34,117,138,311,010001010,100110111,0
34,118,138,314,010001010,100111010,0
34,119,138,315,010001010,100111011,0
34,120,138,317,010001010,100111101,0
34,121,138,319,010001010,100111111,0
34,122,138,330,010001010,101001010,0
34,123,138,332,010001010,101001100,0
34,124,138,334,010001010,101001110,0
34,125,138,338,010001010,101010010,0
34,126,138,339,010001010,101010011,0
34,127,138,340,010001010,101010100,0
34,128,138,341,010001010,101010101,0
34,129,138,342,010001010,101010110,0
34,130,138,343,010001010,101010111,0
34,131,138,346,010001010,101011010,0
34,132,138,348,010001010,101011100,0
34,133,138,350,010001010,101011110,0
34,134,138,354,010001010,101100010,0
34,135,138,355,010001010,101100011,0
34,136,138,357,010001010,101100101,0
34,137,138,359,010001010,101100111,0
34,138,138,362,010001010,101101010,0
34,139,138,370,010001010,101110010,0
34,140,138,371,010001010,101110011,0
34,141,138,373,010001010,101110101,0
34,142,138,375,010001010,101110111,0
34,143,138,378,010001010,101111010,0
34,144,138,394,010001010,110001010,0
34,145,138,395,010001010,110001011,0
34,146,138,396,010001010,110001100,0
34,147,138,397,010001010,110001101,0
34,148,138,398,010001010,110001110,0
34,149,138,399,010001010,110001111,0
34,150,138,404,010001010,110010100,0
34,151,138,405,010001010,110010101,0
34,152,138,412,010001010,110011100,0
34,153,138,413,010001010,110011101,0
34,154,138,418,010001010,110100010,0
34,155,138,419,010001010,110100011,0
34,156,138,421,010001010,110100101,0
34,157,138,423,010001010,110100111,0
34,158,138,426,010001010,110101010,0
34,159,138,427,010001010,110101011,0
34,160,138,429,010001010,110101101,0
34,161,138,431,010001010,110101111,0
34,162,138,437,010001010,110110101,0
34,163,138,445,010001010,110111101,0
34,164,138,458,010001010,111001010,0
34,165,138,460,010001010,111001100,0
34,166,138,462,010001010,111001110,0
34,167,138,468,010001010,111010100,0
34,168,138,469,010001010,111010101,0
34,169,138,476,010001010,111011100,0
34,170,138,482,010001010,111100010,0
34,171,138,483,010001010,111100011,0
34,172,138,485,010001010,111100101,0
34,173,138,487,010001010,111100111,0
34,174,138,490,010001010,111101010,0
34,175,138,501,010001010,111110101,0
35,36,139,140,010001011,010001100,0
35,37,139,141,010001011,010001101,0
35,38,139,142,010001011,010001110,0
35,39,139,143,010001011,010001111,0
35,40,139,144,010001011,010010000,0
35,41,139,145,010001011,010010001,0
35,42,139,148,010001011,010010100,0
35,43,139,149,010001011,010010101,0
35,44,139,152,010001011,010011000,0
35,45,139,153,010001011,010011001,0
35,46,139,156,010001011,010011100,0
35,47,139,157,010001011,010011101,0
35,48,139,160,010001011,010100000,0
35,49,139,161,010001011,010100001,0
35,50,139,162,010001011,010100010,0
35,51,139,163,010001011,010100011,0
35,52,139,165,010001011,010100101,0
35,53,139,167,010001011,010100111,0
35,54,139,168,010001011,010101000,0
35,55,139,169,010001011,010101001,0
35,56,139,170,010001011,010101010,0
35,57,139,171,010001011,010101011,0
35,58,139,173,010001011,010101101,0
35,59,139,175,010001011,010101111,0
35,60,139,176,010001011,010110000,0
35,61,139,177,010001011,010110001,0
35,62,139,181,010001011,010110101,0
35,63,139,184,010001011,010111000,0
35,64,139,185,010001011,010111001,0
35,65,139,189,010001011,010111101,0
35,66,139,200,010001011,011001000,0
35,67,139,202,010001011,011001010,0
35,68,139,204,010001011,011001100,0
35,69,139,206,010001011,011001110,0
35,70,139,208,010001011,011010000,0
35,71,139,209,010001011,011010001,0
35,72,139,212,010001011,011010100,0
35,73,139,213,010001011,011010101,0
35,74,139,216,010001011,011011000,0
35,75,139,220,010001011,011011100,0
35,76,139,224,010001011,011100000,0
35,77,139,225,010001011,011100001,0
35,78,139,226,010001011,011100010,0
35,79,139,227,010001011,011100011,0
35,80,139,229,010001011,011100101,0
35,81,139,231,010001011,011100111,0
35,82,139,232,010001011,011101000,0
35,83,139,234,010001011,011101010,0
35,84,139,240,010001011,011110000,0
35,85,139,241,010001011,011110001,0
35,86,139,245,010001011,011110101,0
35,87,139,248,010001011,011111000,0
35,88,139,266,010001011,100001010,0
35,89,139,267,010001011,100001011,0
35,90,139,268,010001011,100001100,0
35,91,139,269,010001011,100001101,0
35,92,139,270,010001011,100001110,0
35,93,139,271,010001011,100001111,0
35,94,139,274,010001011,100010010,0
35,95,139,275,010001011,100010011,0
35,96,139,276,010001011,100010100,0
35,97,139,277,010001011,100010101,0
35,98,139,278,010001011,100010110,0
35,99,139,279,010001011,100010111,0
35,100,139,282,010001011,100011010,0
35,101,139,283,010001011,100011011,0
35,102,139,284,010001011,100011100,0
35,103,139,285,010001011,100011101,0
35,104,139,286,010001011,100011110,0
35,105,139,287,010001011,100011111,0
35,106,139,290,010001011,100100010,0
35,107,139,291,010001011,100100011,0
35,108,139,293,010001011,100100101,0
35,109,139,295,010001011,100100111,0
35,110,139,298,010001011,100101010,0
35,111,139,299,010001011,100101011,0
35,112,139,301,010001011,100101101,0
35,113,139,303,010001011,100101111,0
35,114,139,306,010001011,100110010,0
35,115,139,307,010001011,100110011,0
35,116,139,309,010001011,100110101,0
35,117,139,311,010001011,100110111,0
35,118,139,314,010001011,100111010,0
35,119,139,315,010001011,100111011,0
35,120,139,317,010001011,100111101,0
35,121,139,319,010001011,100111111,0
35,122,139,330,010001011,101001010,0
35,123,139,332,010001011,101001100,0
35,124,139,334,010001011,101001110,0
35,125,139,338,010001011,101010010,0
35,126,139,339,010001011,101010011,0
35,127,139,340,010001011,101010100,0
35,128,139,341,010001011,101010101,0
35,129,139,342,010001011,101010110,0
35,130,139,343,010001011,101010111,0
35,131,139,346,010001011,101011010,0
35,132,139,348,010001011,101011100,0
35,133,139,350,010001011,101011110,0
35,134,139,354,010001011,101100010,0
35,135,139,355,010001011,101100011,0
35,136,139,357,010001011,101100101,0
35,137,139,359,010001011,101100111,0
35,138,139,362,010001011,101101010,0
35,139,139,370,010001011,101110010,0
35,140,139,371,010001011,101110011,0
35,141,139,373,010001011,101110101,0
35,142,139,375,010001011,101110111,0
35,143,139,378,010001011,101111010,0
35,144,139,394,010001011,110001010,0
35,145,139,395,010001011,110001011,0
35,146,139,396,010001011,110001100,0
35,147,139,397,010001011,110001101,0
35,148,139,398,010001011,110001110,0
35,149,139,399,010001011,110001111,0
35,150,139,404,010001011,110010100,0
35,151,139,405,010001011,110010101,0
35,152,139,412,010001011,110011100,0
35,153,139,413,010001011,110011101,0
35,154,139,418,010001011,110100010,0
35,155,139,419,010001011,110100011,0
35,156,139,421,010001011,110100101,0
35,157,139,423,010001011,110100111,0
35,158,139,426,010001011,110101010,0
35,159,139,427,010001011,110101011,0
35,160,139,429,010001011,110101101,0
35,161,139,431,010001011,110101111,0
35,162,139,437,010001011,110110101,0
35,163,139,445,010001011,110111101,0
35,164,139,458,010001011,111001010,0
35,165,139,460,010001011,111001100,0
35,166,139,462,010001011,111001110,0
35,167,139,468,010001011,111010100,0
35,168,139,469,010001011,111010101,0
35,169,139,476,010001011,111011100,0
35,170,139,482,010001011,111100010,0
35,171,139,483,010001011,111100011,0
35,172,139,485,010001011,111100101,0
35,173,139,487,010001011,111100111,0
35,174,139,490,010001011,111101010,0
35,175,139,501,010001011,111110101,0
36,37,140,141,010001100,010001101,0
36,38,140,142,010001100,010001110,0
36,39,140,143,010001100,010001111,0
36,40,140,144,010001100,010010000,0
36,41,140,145,010001100,010010001,0
36,42,140,148,010001100,010010100,0
36,43,140,149,010001100,010010101,0
36,44,140,152,010001100,010011000,0
36,45,140,153,010001100,010011001,0
36,46,140,156,010001100,010011100,0
36,47,140,157,010001100,010011101,0
36,48,140,160,010001100,010100000,0
36,49,140,161,010001100,010100001,0
36,50,140,162,010001100,010100010,0
36,51,140,163,010001100,010100011,0
36,52,140,165,010001100,010100101,0
36,53,140,167,010001100,010100111,0
36,54,140,168,010001100,010101000,0
36,55,140,169,010001100,010101001,0
36,56,140,170,010001100,010101010,0
36,57,140,171,010001100,010101011,0
36,58,140,173,010001100,010101101,0
36,59,140,175,010001100,010101111,0
36,60,140,176,010001100,010110000,0
36,61,140,177,010001100,010110001,0
36,62,140,181,010001100,010110101,0
36,63,140,184,010001100,010111000,0
36,64,140,185,010001100,010111001,0
36,65,140,189,010001100,010111101,0
36,66,140,200,010001100,011001000,0
